날짜,지수종가,거래량,거래대금,상장주식수,시가총액,자본금,외국인보유주식수,외국인보유시가총액,신용거래종목수,신용가능종목거래량,신용자료일자,전체종목수,회사수,거래형성종목수,상승종목수,하락종목수,보합종목수,상한종목수,하한종목수,25일이평상회종목건수,25일이평하회종목건수,52주신고가종목수,52주신저가종목수,배당 수익율
2004-12-02,884.1,335555600.0,2268075.0,23461256.0,405806770.0,84760258.0,5213828.0,172138092.0,795.0,273741949,20041130.0,839.0,677.0,802.0,420.0,305.0,81.0,13.0,1.0,69.0,31.0,58.0,1.0,0.0
2004-12-03,882.55,331025300.0,2415769.0,23470979.0,405399662.0,84794752.0,5209468.0,171656118.0,795.0,324839155,20041201.0,840.0,678.0,799.0,319.0,410.0,77.0,5.0,4.0,67.0,32.0,43.0,1.0,0.0
2004-12-06,870.75,280851400.0,1622140.0,23470983.0,400072103.0,84794754.0,5210112.0,169199405.0,795.0,325189836,20041202.0,840.0,678.0,790.0,309.0,414.0,76.0,6.0,3.0,67.0,32.0,21.0,3.0,0.0
2004-12-07,861.07,336156100.0,1937110.0,23470986.0,395497950.0,84794756.0,5224701.0,166793005.0,795.0,260615367,20041203.0,840.0,678.0,794.0,280.0,447.0,74.0,11.0,4.95,63.0,37.0,33.0,6.0,0.0
2004-12-08,871.74,346291900.0,2001919.0,23470986.0,400251639.0,84794756.0,5220440.0,168477585.0,795.0,249169174,20041206.0,840.0,678.0,796.0,357.0,356.0,90.0,10.0,4.0,63.0,36.0,25.0,6.0,0.0
2004-12-09,861.31,268371500.0,2610643.0,23471112.0,395481129.0,84795381.0,5203710.0,165829230.0,795.0,226568564,20041207.0,840.0,678.0,789.0,305.0,409.0,87.0,4.0,1.0,61.0,38.0,28.0,4.0,0.0
2004-12-10,844.85,259799300.0,2442014.0,23473299.0,387865069.0,84797169.0,5195908.0,162156478.0,795.0,267891047,20041208.0,840.0,678.0,792.0,165.0,553.0,87.0,4.0,2.0,53.0,46.0,18.0,8.0,0.0
2004-12-13,844.2,239839600.0,1665571.0,23473893.0,387519381.0,84798654.0,5189407.0,161282731.0,795.0,298554417,20041209.0,840.0,678.0,785.0,333.0,378.0,90.0,9.0,0.26,55.0,45.0,9.0,8.0,0.0
2004-12-14,849.4,277258700.0,1766848.0,23473977.0,390001585.0,84799074.0,5184568.0,163234831.0,796.0,316754834,20041210.0,840.0,678.0,789.0,310.0,396.0,95.0,5.0,3.0,52.0,47.0,13.0,6.0,0.0
2004-12-15,868.84,311206700.0,2180189.0,23474974.0,399108675.0,84796861.0,5186138.0,167310653.0,796.0,436600182,20041213.0,840.0,678.0,788.0,486.0,230.0,82.0,11.0,2.0,51.0,48.0,13.0,4.0,0.0
2004-12-16,873.7,325689800.0,2166350.0,23476819.0,401429059.0,84797817.0,5193925.0,168520117.0,796.0,352109944,20041214.0,840.0,678.0,789.0,428.0,281.0,92.0,14.0,5.0,52.0,47.0,14.0,6.0,0.0
2004-12-17,875.13,446430200.0,3178825.0,23477006.0,402110235.0,84798752.0,5195982.0,168719501.0,794.0,341967998,20041215.0,840.0,678.0,793.0,393.0,325.0,83.0,12.0,6.0,50.0,50.0,26.0,4.0,0.0
2004-12-20,884.31,359898200.0,1820908.0,23490141.0,406130816.0,84800999.0,5194797.0,170117837.0,795.0,316129568,20041216.0,840.0,678.0,793.0,391.0,326.0,88.0,19.0,2.0,50.0,49.0,26.0,5.0,0.0
2004-12-21,882.82,350621100.0,1995980.0,23489208.0,405527027.0,84798834.0,5196927.0,170267686.0,797.0,261621165,20041217.0,840.0,678.0,784.0,261.0,446.0,87.0,10.0,3.0,51.0,48.0,20.0,4.0,0.0
2004-12-22,883.38,325403300.0,2109288.0,23461828.0,405837835.0,84821124.0,5160873.0,170149253.0,798.0,274696869,20041220.0,839.0,678.0,789.0,371.0,341.0,89.0,11.0,6.0,47.0,53.0,24.0,4.0,0.0
2004-12-23,876.88,272297500.0,1946930.0,23456528.0,402791194.0,84818474.0,5163277.0,168661860.0,799.0,224344870,20041221.0,839.0,678.0,784.0,257.0,480.0,57.0,14.0,3.0,49.0,51.0,17.0,14.0,0.0
2004-12-24,879.92,283176800.0,1798792.0,23441452.0,404835695.0,84644418.0,5160010.0,169559136.0,799.0,284928450,20041222.0,840.0,679.0,789.0,387.0,329.0,82.0,6.0,12.0,51.0,48.0,16.0,10.0,0.0
2004-12-27,876.98,229732500.0,1670845.0,23444207.0,403757952.0,84658191.0,5162378.0,169412762.0,802.0,250373898,20041223.0,841.0,680.0,801.0,335.0,383.0,94.0,9.0,5.0,58.0,41.0,17.0,3.0,0.0
2004-12-28,878.43,307691500.0,1676359.0,23444334.0,404468129.0,84658828.0,5165843.0,170010022.0,802.0,243592078,20041224.0,841.0,680.0,803.0,339.0,392.0,79.0,4.0,11.0,56.0,44.0,9.0,10.0,0.0
2004-12-29,884.27,257901900.0,1698712.0,23456642.0,407112503.0,84720367.0,5175964.0,170956383.0,802.0,245925588,20041227.0,844.0,683.0,794.0,370.0,372.0,64.0,7.0,1.0,46.0,53.0,25.0,8.0,0.0
2004-12-30,895.92,248583600.0,1693717.0,23426899.0,412588138.0,84690255.0,5177467.0,173186100.0,801.0,325379334,20041228.0,844.0,683.0,803.0,506.0,222.0,84.0,5.0,2.0,49.0,51.0,26.0,5.0,0.0
2005-01-03,893.71,252567600.0,1466793.0,23439930.0,411369067.0,84660410.0,5181632.0,173295498.0,801.0,329899312,20041229.0,844.0,683.0,795.0,382.0,352.0,70.0,11.0,1.0,52.0,48.0,20.0,2.0,0.0
2005-01-04,886.9,331633300.0,1788772.0,23297052.0,408328444.0,83463489.0,5179202.0,172193579.0,801.0,363599423,20041230.0,845.0,684.0,791.0,354.0,370.0,84.0,4.0,1.0,46.0,53.0,25.0,2.0,0.0
2005-01-05,885.19,343142000.0,2062911.0,23138408.0,406860790.0,82670270.0,5162920.0,171704863.0,801.0,280640585,20050103.0,843.0,683.0,801.0,396.0,341.0,78.0,9.0,1.0,46.0,53.0,20.0,2.0,0.0
2005-01-06,871.28,394697000.0,2487650.0,23177651.0,401618372.0,82775223.0,5164609.0,169151260.0,801.0,265969424,20050104.0,841.0,682.0,799.0,318.0,417.0,78.0,7.0,2.0,44.0,55.0,26.0,4.0,0.0
2005-01-07,870.84,294803600.0,1982615.0,23188181.0,401729383.0,82826894.0,5169807.0,169035467.0,801.0,338668690,20050105.0,841.0,682.0,796.0,319.0,408.0,88.0,11.0,1.0,42.0,57.0,21.0,3.0,0.0
2005-01-10,874.18,275961200.0,1671258.0,23188181.0,403352774.0,82826894.0,5170626.0,169718787.0,801.0,303370321,20050106.0,841.0,682.0,790.0,387.0,334.0,82.0,13.0,2.0,45.0,54.0,20.0,3.0,0.0
2005-01-11,884.29,364432500.0,2211724.0,23185904.0,407762635.0,82815509.0,5174499.0,171928284.0,801.0,280549232,20050107.0,841.0,682.0,788.0,412.0,302.0,86.0,15.0,2.6,47.0,53.0,22.0,3.0,0.0
2005-01-12,880.03,321629200.0,2096871.0,23089604.0,405936802.0,82815509.0,5181362.0,171379486.0,801.0,341142027,20050110.0,841.0,682.0,798.0,308.0,408.0,95.0,6.0,2.0,49.0,50.0,16.0,2.0,0.0
2005-01-13,885.54,290672400.0,2098600.0,23102808.0,408580179.0,82822111.0,5183345.0,172661455.0,801.0,404571234,20050111.0,841.0,682.0,794.0,432.0,284.0,93.0,12.0,0.0,48.0,51.0,18.0,2.0,0.0
2005-01-14,905.1,356837400.0,3114266.0,23105684.0,417919047.0,82825239.0,5189609.0,177593568.0,801.0,408877525,20050112.0,841.0,682.0,803.0,450.0,274.0,87.0,10.0,0.0,53.0,46.0,26.0,4.0,0.0
2005-01-17,923.08,416677800.0,3290808.0,23085253.0,426217647.0,82816228.0,5192780.0,181860990.0,801.0,392866608,20050113.0,841.0,682.0,804.0,461.0,281.0,75.0,16.0,2.0,61.0,39.0,45.0,2.0,0.0
2005-01-18,920.57,432798300.0,2746965.0,23085375.0,425033243.0,82816843.0,5194484.0,181216290.0,801.0,436957954,20050114.0,841.0,682.0,803.0,392.0,329.0,91.0,17.0,0.0,62.0,38.0,47.0,0.0,0.0
2005-01-19,916.27,415606200.0,2479902.0,23085375.0,423005907.0,82816843.0,5195071.0,180109569.0,801.0,428346174,20050117.0,841.0,682.0,807.0,399.0,347.0,68.0,17.0,0.0,63.0,36.0,48.0,4.0,0.0
2005-01-20,909.37,467070000.0,2247150.0,23085375.0,419875134.0,82816843.0,5193582.0,178885359.0,801.0,506273670,20050118.0,841.0,682.0,809.0,314.0,431.0,73.0,21.0,2.37,60.0,39.0,27.0,5.0,0.0
2005-01-21,919.61,463481400.0,2278091.0,23085375.0,424491418.0,82816843.0,5187528.0,180831841.0,801.0,470899153,20050119.0,841.0,682.0,809.0,444.0,300.0,79.0,19.0,3.0,60.0,39.0,45.0,4.0,0.0
2005-01-24,923.11,527615100.0,2354988.0,23101772.0,426338482.0,82897554.0,5192946.0,181647051.0,801.0,480707453,20050120.0,841.0,682.0,806.0,442.0,299.0,73.0,34.0,3.0,62.0,37.0,64.0,4.0,0.0
2005-01-25,915.1,486453500.0,2316678.0,23100772.0,422731848.0,82895054.0,5192565.0,180249923.0,801.0,484398362,20050121.0,841.0,682.0,799.0,322.0,410.0,76.0,17.0,3.0,59.0,40.0,56.0,2.0,0.0
2005-01-26,927.0,492321600.0,2825530.0,23100772.0,428127672.0,82895054.0,5194848.0,182444650.0,802.0,373323598,20050124.0,841.0,682.0,804.0,514.0,241.0,58.0,18.0,5.0,64.0,36.0,66.0,0.0,0.0
2005-01-27,924.87,500471800.0,2744179.0,23100941.0,427164488.0,82895478.0,5256618.0,182068041.0,803.0,456625927,20050125.0,841.0,682.0,812.0,405.0,345.0,70.0,15.0,8.0,64.0,35.0,73.0,0.0,0.0
2005-01-28,921.59,393167200.0,2032280.0,23102271.0,425629929.0,82902087.0,5258583.0,181113339.0,803.0,399815264,20050126.0,842.0,683.0,800.0,379.0,365.0,72.0,17.0,1.0,69.0,30.0,52.0,0.0,0.0
2005-01-31,932.7,466827000.0,2185135.0,23102271.0,430657652.0,82902087.0,5255725.0,183209423.0,803.0,427648087,20050127.0,842.0,683.0,811.0,503.0,236.0,74.0,25.0,3.74,74.0,26.0,63.0,1.0,0.0
2005-02-01,923.69,434696300.0,2285611.0,23275267.0,427539246.0,83765612.0,5272622.0,182009472.0,804.0,379095154,20050128.0,842.0,683.0,811.0,374.0,362.0,80.0,18.0,2.0,73.0,26.0,55.0,3.0,0.0
2005-02-02,921.44,453665400.0,2337752.0,23275314.0,426534042.0,83765843.0,5272363.0,181356642.0,804.0,373224179,20050131.0,842.0,683.0,809.0,413.0,335.0,65.0,18.0,6.0,76.0,24.0,60.0,2.0,0.0
2005-02-03,928.79,398293400.0,2306375.0,23276069.0,430010283.0,83767733.0,5275854.0,182977967.0,804.0,409185201,20050201.0,842.0,683.0,804.0,401.0,336.0,73.0,12.0,3.0,79.0,21.0,78.0,0.0,0.0
2005-02-04,933.55,385532900.0,2483456.0,23276123.0,432288990.0,83768002.0,5277668.0,183737963.0,804.0,374959029,20050202.0,842.0,683.0,804.0,466.0,285.0,61.0,7.0,5.0,79.0,21.0,69.0,0.0,0.0
2005-02-07,949.19,421374400.0,2716950.0,23276543.0,439499547.0,83769676.0,5284286.0,186662773.0,804.0,523350550,20050203.0,842.0,683.0,810.0,614.0,143.0,58.0,16.0,3.0,82.0,18.0,115.0,1.0,0.0
2005-02-11,947.23,381953400.0,2544311.0,23276554.0,438669405.0,83769732.0,5286752.0,186273263.0,805.0,537464084,20050204.0,842.0,683.0,807.0,439.0,314.0,59.0,17.0,1.0,83.0,17.0,98.0,4.0,0.0
2005-02-14,964.79,537088400.0,3457610.0,23277134.0,446762308.0,83770878.0,5291542.0,189460995.0,805.0,547406189,20050207.0,842.0,683.0,807.0,622.0,145.0,45.0,29.0,8.47,85.0,14.0,167.0,5.0,0.0
2005-02-15,968.88,547940500.0,3409356.0,23279619.0,448652745.0,83783063.0,5291813.0,190095871.0,806.0,493898996,20050211.0,843.0,684.0,810.0,458.0,289.0,66.0,25.0,1.0,87.0,12.0,127.0,4.0,0.0
2005-02-16,971.56,557295700.0,3437838.0,23279619.0,449842810.0,83783063.0,5292802.0,190614894.0,806.0,523643745,20050214.0,843.0,684.0,806.0,380.0,371.0,62.0,19.0,1.0,89.0,10.0,134.0,1.0,0.0
2005-02-17,972.56,511739800.0,3307017.0,23338098.0,451365254.0,84118758.0,5313200.0,190737720.0,806.0,615567777,20050215.0,844.0,685.0,806.0,420.0,335.0,60.0,17.0,1.0,89.0,11.0,95.0,0.0,0.0
2005-02-18,984.1,543689900.0,3464134.0,23338098.0,456753181.0,84118758.0,5316095.0,193020499.0,807.0,617357484,20050216.0,844.0,685.0,808.0,494.0,253.0,66.0,20.0,1.0,88.0,11.0,104.0,1.0,0.0
2005-02-21,988.71,629088300.0,4442839.0,23338837.0,459002111.0,84120270.0,5319504.0,193736335.0,806.0,476767883,20050217.0,844.0,685.0,812.0,527.0,241.0,45.0,36.0,5.52,90.0,9.0,177.0,1.0,0.0
2005-02-22,977.8,631044900.0,3619331.0,23328199.0,454039607.0,84119165.0,5319031.0,192263866.0,806.0,562542629,20050218.0,845.0,686.0,808.0,233.0,529.0,51.0,11.0,9.0,89.0,11.0,142.0,2.0,0.0
2005-02-23,968.43,483567300.0,3073717.0,23323596.0,449484397.0,84096151.0,5317727.0,190174681.0,806.0,518210785,20050221.0,845.0,686.0,810.0,270.0,493.0,52.0,7.0,6.0,85.0,14.0,50.0,4.0,0.0
2005-02-24,987.1,581343400.0,3292994.0,23294139.0,458133259.0,84075022.0,5325306.0,193546452.0,806.0,526145410,20050222.0,844.0,685.0,811.0,601.0,164.0,51.0,11.0,1.0,86.0,14.0,114.0,19.68,0.0
2005-02-25,996.95,531397200.0,3429888.0,23294412.0,462649230.0,84075709.0,5332670.0,195835768.0,806.0,709597078,20050223.0,844.0,685.0,810.0,414.0,333.0,68.0,11.0,3.0,86.0,13.0,139.0,3.0,0.0
2005-02-28,1011.36,534145700.0,3699203.0,23294412.0,469423727.0,84075709.0,5340410.0,198787562.0,806.0,604347744,20050224.0,844.0,685.0,806.0,548.0,217.0,45.0,31.0,2.0,85.0,14.0,182.0,3.0,0.0
2005-03-02,1007.48,721282000.0,4618713.0,23294412.0,467533866.0,84075709.0,5347467.0,196938695.0,806.0,579302997,20050225.0,844.0,685.0,813.0,463.0,310.0,42.0,21.0,1.0,87.0,12.0,208.0,0.0,0.0
2005-03-03,1010.92,615895600.0,3694548.0,23294412.0,469312263.0,84075709.0,5348796.0,197635044.0,806.0,593530071,20050228.0,844.0,685.0,801.0,457.0,298.0,55.0,20.0,1.0,86.0,14.0,152.0,0.0,0.0
2005-03-04,1012.96,587259600.0,3820318.0,23300458.0,470009666.0,84094736.0,5349390.0,197516652.0,806.0,583646789,20050302.0,844.0,685.0,800.0,416.0,342.0,49.0,18.0,2.0,86.0,14.0,160.0,1.0,0.0
2005-03-07,1007.5,599485600.0,4024332.0,23299389.0,467472439.0,84089296.0,5352795.0,196677224.0,806.0,528270659,20050303.0,844.0,685.0,801.0,301.0,446.0,58.0,19.0,8.0,85.0,15.0,126.0,0.0,0.0
2005-03-08,1000.28,588662600.0,3415727.0,23299459.0,464217935.0,84089643.0,5351465.0,195287226.0,806.0,587632991,20050304.0,844.0,685.0,797.0,216.0,532.0,50.0,14.0,3.0,83.0,17.0,63.0,2.0,0.0
2005-03-09,1008.79,532633500.0,3414029.0,23299459.0,468044586.0,84089643.0,5349476.0,196292034.0,806.0,690806991,20050307.0,844.0,685.0,797.0,440.0,306.0,55.0,19.0,4.0,84.0,15.0,55.0,2.0,0.0
2005-03-10,998.66,591338600.0,3947604.0,23299519.0,463604898.0,84089947.0,5344033.0,193906542.0,806.0,539643321,20050308.0,844.0,685.0,794.0,352.0,390.0,57.0,19.0,6.0,82.0,17.0,73.0,2.0,0.0
2005-03-11,1022.79,699407600.0,3858483.0,23308381.0,474580842.0,84132738.0,5338929.0,198546578.0,806.0,732487338,20050309.0,844.0,685.0,800.0,540.0,205.0,59.0,16.0,6.0,84.0,16.0,93.0,4.0,0.0
2005-03-14,1019.69,550421100.0,2913865.0,23311341.0,472995341.0,84134218.0,5337599.0,197753941.0,810.0,667780999,20050310.0,844.0,685.0,792.0,411.0,316.0,71.0,27.0,5.0,82.0,17.0,96.0,3.0,0.0
2005-03-15,993.13,741326500.0,3832324.0,23401642.0,460965502.0,84168702.0,5338552.0,192678585.0,810.0,743911908,20050311.0,844.0,685.0,798.0,160.0,596.0,45.0,20.0,4.0,80.0,20.0,83.0,3.0,0.0
2005-03-16,993.13,669646700.0,3391120.0,23413671.0,460964342.0,84228847.0,5330839.0,192755114.0,810.0,663302581,20050314.0,848.0,689.0,793.0,294.0,441.0,63.0,18.0,5.0,80.0,19.0,41.0,1.0,0.0
2005-03-17,980.05,745031000.0,3174415.0,23414195.0,454968647.0,84231242.0,5325158.0,190538374.0,810.0,530337895,20050315.0,848.0,689.0,788.0,150.0,606.0,42.0,6.0,25.0,77.0,23.0,23.0,1.0,0.0
2005-03-18,979.72,664842900.0,2853793.0,22853371.0,451563569.0,81415709.0,5302794.0,190556412.0,810.0,519452414,20050316.0,848.0,689.0,786.0,209.0,530.0,55.0,9.0,13.0,67.0,32.0,17.0,1.0,0.0
2005-03-21,979.27,530874600.0,2499183.0,22853371.0,451392348.0,81415709.0,5304574.0,190682840.0,810.0,518213031,20050317.0,848.0,689.0,793.0,278.0,472.0,49.0,16.0,5.0,64.0,36.0,13.0,3.0,0.0
2005-03-22,980.41,520612300.0,2308411.0,22854728.0,455124242.0,81416900.0,5300345.0,190698973.0,810.0,540392088,20050318.0,848.0,689.0,794.0,372.0,347.0,82.0,5.0,5.0,57.0,42.0,12.0,1.0,0.0
2005-03-23,966.81,519675100.0,2360416.0,22854764.0,448979372.0,81417078.0,5297073.0,188652699.0,810.0,590660906,20050321.0,848.0,689.0,789.0,154.0,591.0,51.0,8.0,3.0,50.0,49.0,7.0,1.0,0.0
2005-03-24,956.33,542355000.0,2658122.0,22854764.0,444335559.0,81417078.0,5288572.0,186881528.0,809.0,605528447,20050322.0,848.0,689.0,797.0,240.0,497.0,63.0,12.0,7.0,45.0,54.0,6.0,4.0,0.0
2005-03-25,965.3,594106200.0,1728295.0,22854764.0,448506943.0,81417078.0,5286829.0,188491302.0,810.0,519779252,20050323.0,848.0,689.0,792.0,515.0,226.0,57.0,10.0,6.0,47.0,53.0,6.0,4.0,0.0
2005-03-28,977.7,607947500.0,2050036.0,22855760.0,454264549.0,81422058.0,5285743.0,190692882.0,810.0,441947575,20050324.0,847.0,689.0,791.0,586.0,163.0,49.0,30.0,3.0,48.0,51.0,16.0,55.66,0.0
2005-03-29,958.96,524503900.0,2176317.0,22863831.0,445707653.0,81426093.0,5284438.0,186984557.0,816.0,433977189,20050325.0,847.0,689.0,791.0,183.0,558.0,56.0,7.0,6.0,39.0,60.0,17.0,1.0,0.0
2005-03-30,955.45,442964200.0,1985414.0,22949511.0,443965124.0,81440236.0,5286398.0,185640179.0,809.0,458245518,20050328.0,846.0,688.0,780.0,302.0,426.0,64.0,7.0,3.0,41.0,58.0,9.0,2.0,0.0
2005-03-31,965.68,435277600.0,2027877.0,22949625.0,448728098.0,81430040.0,5290325.0,187854077.0,809.0,389321263,20050329.0,847.0,688.0,787.0,459.0,260.0,79.0,16.0,2.0,46.0,54.0,14.0,2.0,0.0
2005-04-01,981.9,480856700.0,2439717.0,22969207.0,456295868.0,81480509.0,5291172.0,191110040.0,810.0,440699824,20050330.0,847.0,688.0,791.0,471.0,266.0,62.0,14.0,4.0,44.0,55.0,27.0,2.0,0.0
2005-04-04,982.5,458761200.0,2019905.0,22969207.0,456635840.0,81480509.0,5290325.0,191522754.0,810.0,554356012,20050331.0,847.0,688.0,790.0,351.0,387.0,67.0,11.0,7.0,42.0,57.0,25.0,4.0,0.0
2005-04-06,988.0,473792700.0,2448710.0,22969236.0,459179859.0,81480562.0,5290872.0,192233723.0,810.0,465677699,20050401.0,847.0,688.0,800.0,399.0,336.0,72.0,15.0,5.0,37.0,63.0,22.0,6.0,0.0
2005-04-07,988.9,571335400.0,2658942.0,22969992.0,459598478.0,81480940.0,5293752.0,192673793.0,810.0,396939743,20050404.0,847.0,688.0,798.0,385.0,340.0,85.0,8.0,2.0,34.0,66.0,24.0,4.0,0.0
2005-04-08,992.17,489898500.0,2575687.0,22970050.0,461263851.0,81481231.0,5293614.0,193643243.0,810.0,462961413,20050406.0,846.0,687.0,801.0,387.0,345.0,80.0,15.0,1.0,30.0,70.0,27.0,3.0,0.0
2005-04-11,985.94,411837500.0,1753243.0,22978209.0,458343807.0,81485914.0,5290398.0,192184465.0,810.0,423385246,20050407.0,846.0,687.0,804.0,274.0,463.0,80.0,10.0,2.74,27.0,72.0,24.0,2.0,0.0
2005-04-12,981.79,477498200.0,1916649.0,22978209.0,456400336.0,81485914.0,5293752.0,191456812.0,810.0,406211346,20050408.0,846.0,687.0,799.0,286.0,448.0,77.0,8.0,2.0,28.0,71.0,26.0,6.0,0.0
2005-04-13,981.31,438078600.0,1858811.0,22982042.0,456190044.0,81487830.0,5292884.0,191113193.0,810.0,373793502,20050411.0,846.0,687.0,801.0,335.0,389.0,89.0,5.0,4.0,31.0,69.0,22.0,4.0,0.0
2005-04-14,953.92,419598900.0,2591588.0,22993860.0,443723008.0,81546918.0,5298245.0,185677817.0,810.0,351609579,20050412.0,845.0,686.0,790.0,178.0,553.0,70.0,4.0,2.0,25.0,74.0,10.0,3.0,0.0
2005-04-15,947.22,378262400.0,2509741.0,22956116.0,440378369.0,81529356.0,5299683.0,184339852.0,810.0,351048501,20050413.0,843.0,684.0,793.0,182.0,558.0,67.0,3.0,3.0,22.0,77.0,6.0,9.0,0.0
2005-04-18,925.0,367619600.0,2172640.0,22970295.0,429823867.0,81558280.0,5300119.0,180317950.0,807.0,400308493,20050414.0,843.0,684.0,800.0,76.0,694.0,36.0,4.0,8.0,14.0,85.0,5.0,12.0,0.0
2005-04-19,932.45,360814100.0,1982731.0,22952586.0,433166134.0,81538085.0,5299811.0,181346010.0,807.0,436304217,20050415.0,842.0,683.0,801.0,561.0,177.0,75.0,10.0,1.0,15.0,84.0,11.0,11.0,0.0
2005-04-20,937.36,410506100.0,2243329.0,22963138.0,435369996.0,81538348.0,5303097.0,182272907.0,807.0,425079026,20050418.0,842.0,683.0,800.0,449.0,276.0,85.0,8.0,2.0,20.0,79.0,9.0,6.0,0.0
2005-04-21,939.14,443311100.0,2198358.0,22982320.0,436275530.0,81634253.0,5301211.0,182280684.0,807.0,371516466,20050419.0,840.0,683.0,787.0,324.0,381.0,95.0,7.0,2.0,20.0,79.0,11.0,5.0,0.0
2005-04-22,940.79,438261000.0,1864731.0,22663283.0,436229826.0,80037301.0,5307710.0,182538250.0,807.0,418058342,20050420.0,839.0,682.0,794.0,458.0,275.0,77.0,10.0,1.0,25.0,74.0,14.0,23.31,0.0
2005-04-25,946.17,387340400.0,1600366.0,22664343.0,438665520.0,80038101.0,5306033.0,183397889.0,806.0,391570426,20050421.0,839.0,682.0,787.0,326.0,383.0,88.0,12.0,1.0,30.0,70.0,14.0,4.0,0.0
2005-04-26,944.46,429942900.0,1783209.0,22666583.0,437911293.0,80039221.0,5323678.0,183241803.0,806.0,359900367,20050422.0,839.0,682.0,792.0,359.0,358.0,88.0,7.0,2.0,34.0,65.0,24.0,4.0,0.0
2005-04-27,930.16,398222100.0,1785611.0,22761423.0,431454095.0,80051953.0,5321275.0,180469685.0,806.0,322849024,20050425.0,839.0,682.0,799.0,177.0,555.0,77.0,5.0,2.0,30.0,69.0,16.0,5.0,0.0
2005-04-28,917.73,369839100.0,1940080.0,22764313.0,425699608.0,80035797.0,5318262.0,177736596.0,806.0,288526105,20050426.0,835.0,679.0,786.0,217.0,492.0,84.0,11.0,4.0,33.0,67.0,15.0,7.0,0.0
2005-04-29,911.3,335607000.0,2189547.0,22764405.0,422639998.0,80036027.0,5315350.0,176434228.0,806.0,360944238,20050427.0,835.0,679.0,794.0,194.0,537.0,66.0,2.0,3.0,34.0,65.0,10.0,12.0,0.0
2005-05-02,918.42,298907100.0,1353728.0,22764405.0,425890260.0,80036027.0,5315072.0,177808992.0,806.0,322077837,20050428.0,835.0,679.0,783.0,446.0,268.0,76.0,10.0,5.0,32.0,67.0,9.0,7.0,0.0
2005-05-03,913.82,373033100.0,1587529.0,22764405.0,423721451.0,80036027.0,5314417.0,176900030.0,806.0,304767160,20050429.0,835.0,679.0,778.0,318.0,385.0,84.0,7.0,4.0,27.0,72.0,10.0,6.0,0.0
2005-05-04,929.35,330702300.0,1837622.0,22738480.0,430922784.0,80069131.0,5308453.0,179889683.0,806.0,339551925,20050502.0,835.0,679.0,782.0,554.0,166.0,68.0,11.0,4.65,34.0,66.0,8.0,2.0,0.0
2005-05-06,940.85,314695800.0,2196335.0,22740672.0,436330993.0,80074612.0,5315533.0,182450734.0,806.0,321273710,20050503.0,835.0,679.0,774.0,439.0,263.0,84.0,9.0,1.0,37.0,63.0,15.0,2.0,0.0
2005-05-09,935.2,362534800.0,1912068.0,22740672.0,433709678.0,80074612.0,5317004.0,181563108.0,806.0,258718432,20050504.0,835.0,679.0,782.0,196.0,534.0,65.0,10.0,1.0,30.0,69.0,8.0,3.0,0.0
2005-05-10,934.28,347689800.0,1785109.0,22740356.0,433311874.0,80073021.0,5318295.0,181498127.0,807.0,289863491,20050506.0,835.0,679.0,784.0,321.0,379.0,93.0,6.0,1.0,27.0,72.0,11.0,2.0,0.0
2005-05-11,923.38,268607100.0,1681911.0,22740371.0,428359605.0,80073028.0,5319862.0,179486755.0,807.0,281248209,20050509.0,835.0,679.0,776.0,187.0,523.0,74.0,6.0,3.0,24.0,76.0,4.0,5.0,0.0
2005-05-12,921.21,307792300.0,1677460.0,22754719.0,427416384.0,80080303.0,5317970.0,178967760.0,807.0,385403163,20050510.0,836.0,680.0,774.0,323.0,382.0,84.0,2.0,3.0,24.0,75.0,6.0,4.0,0.0
2005-05-13,923.19,295679400.0,1852133.0,22749591.0,428408191.0,80085399.0,5318406.0,179400447.0,807.0,265289919,20050511.0,836.0,680.0,776.0,344.0,370.0,74.0,4.0,3.0,23.0,76.0,6.0,6.0,0.0
2005-05-16,929.04,405543500.0,1818779.0,22749591.0,431327525.0,80085399.0,5315493.0,180672372.0,807.0,318770720,20050512.0,836.0,680.0,786.0,435.0,286.0,71.0,6.0,2.0,23.0,77.0,10.0,1.0,0.0
2005-05-17,927.16,288217000.0,1664251.0,22750648.0,430576792.0,80090685.0,5313721.0,180587538.0,807.0,354205464,20050513.0,836.0,680.0,786.0,311.0,406.0,78.0,5.0,2.0,23.0,77.0,6.0,6.0,0.0
2005-05-18,930.36,333346600.0,1832479.0,22744424.0,432117637.0,80059562.0,5311681.0,181274167.0,807.0,333022503,20050516.0,835.0,679.0,770.0,343.0,340.0,97.0,7.0,1.0,22.0,77.0,5.0,2.0,0.0
2005-05-19,952.09,366589600.0,2417368.0,22744324.0,442039299.0,80059062.0,5309789.0,185387899.0,807.0,305968451,20050517.0,835.0,679.0,783.0,559.0,160.0,72.0,8.0,1.0,27.0,72.0,10.0,25.55,0.0
2005-05-20,952.19,341238900.0,1733650.0,22748324.0,442054261.0,80079062.0,5313903.0,185413460.0,807.0,293774431,20050518.0,835.0,679.0,787.0,334.0,372.0,89.0,10.0,2.0,32.0,67.0,13.0,5.0,0.0
2005-05-23,951.05,315715000.0,1451545.0,22719324.0,441540010.0,80064576.0,5311141.0,184926716.0,807.0,262252149,20050519.0,835.0,679.0,786.0,358.0,351.0,86.0,9.0,1.0,38.0,62.0,14.0,3.0,0.0
