k_a_5,ICT설비투자지수(원지수),ISM비제조업지수[미국],ISM제조업지수[미국],OECD경기선행지수[미국],OECD경기선행지수[한국],개인소득/M2[미국],개인소비지출(PCE),건설기성액(실질)(십억원)(동행),건설수주액(실질)(십억원)(선행),경기동행지수[미국],경기선행지수[미국],광공업생산지수,구인구직비율(%)(선행),기계류내수출하지수(선박제외)(2015=100)(선행),도시가계소비지출(실질)(천원)(후행),동행종합지수(2015=100),동행지수 순환변동치,무역수지,미국 정책금리(Federal Fund Rate_Policy),비농림어업취업자수(천명)(동행),비농업부문고용자수[미국],생산자물가[중국],생산자제품재고지수(2015=100)(후행),생산자제품재고지수(원지수),서비스업생산지수,선행종합지수(2015=100),선행지수 순환변동치,설비투자 총지수(계절조정),설비투자총지수(불변),소매판매(SA),소매판매(소비재상품)[중국],소매판매[Euro-Zone],소매판매액지수(2015=100)(동행),소비자물가(전체)[중국],소비자물가[Euro-Zone],소비자신뢰지수(컨퍼런스보드)[미국],소비재수입액(실질)(백만불)(후행),수입국(중국),수입액,수출국(중국),수출액,시카고PMI지수[미국],식료품및에너지제외소비자물가지수(식료품및에너지제외),실업률(NSA)[미국],외환보유액,재고율[미국],제조업내수출하지수(원지수),제조업생산-제조업,제조업생산출하-제조업,코스피지수(1980.1.4=100)(선행),필라델피아연준지수[미국],후행종합지수(2015=100)
1982.06,109.2,56.9,50.2,99.1,101.3,1.305161264,12392.82,7862,13398.1,112.8,123.3,105.6,59.5,92.1,2279.3,128.1,100.7,8918.9,0.125,24665,142371,106.34,140,189.6,112.3,135.3,104.1,116.3,107.3,107.6,25270.6,100.66,113.1,101.6,117.98,103.04,5672.1,2556325400,34563176,3407273200,43482085,46.7,110.49,4.9,363514.7383,1.38,101.1,106.1,107.6,1983.4,-6,140.8
1944.64,109.2,56.9,50.2,99.1,101.3,1.305161264,12392.82,7862,13398.1,112.8,123.3,105.6,59.5,92.1,2279.3,128.1,100.7,8918.9,0.125,24665,142371,106.34,140,189.6,112.3,135.3,104.1,116.3,107.3,107.6,25270.6,100.66,113.1,101.6,117.98,103.04,5672.1,2556325400,34563176,3407273200,43482085,46.7,110.49,4.9,363514.7383,1.38,101.1,106.1,107.6,1983.4,-6,140.8
1947.1,109.2,56.9,50.2,99.1,101.3,1.305161264,12392.82,7862,13398.1,112.8,123.3,105.6,59.5,92.1,2279.3,128.1,100.7,8918.9,0.125,24665,142371,106.34,140,189.6,112.3,135.3,104.1,116.3,107.3,107.6,25270.6,100.66,113.1,101.6,117.98,103.04,5672.1,2556325400,34563176,3407273200,43482085,46.7,110.49,4.9,363514.7383,1.38,101.1,106.1,107.6,1983.4,-6,140.8
1942.85,109.2,56.9,50.2,99.1,101.3,1.305161264,12392.82,7862,13398.1,112.8,123.3,105.6,59.5,92.1,2279.3,128.1,100.7,8918.9,0.125,24665,142371,106.34,140,189.6,112.3,135.3,104.1,116.3,107.3,107.6,25270.6,100.66,113.1,101.6,117.98,103.04,5672.1,2556325400,34563176,3407273200,43482085,46.7,110.49,4.9,363514.7383,1.38,101.1,106.1,107.6,1983.4,-6,140.8
1962.81,109.2,56.9,50.2,99.1,101.3,1.305161264,12392.82,7862,13398.1,112.8,123.3,105.6,59.5,92.1,2279.3,128.1,100.7,8918.9,0.125,24665,142371,106.34,140,189.6,112.3,135.3,104.1,116.3,107.3,107.6,25270.6,100.66,113.1,101.6,117.98,103.04,5672.1,2556325400,34563176,3407273200,43482085,46.7,110.49,4.9,363514.7383,1.38,101.1,106.1,107.6,1983.4,-6,140.8
1979.32,109.2,56.9,50.2,99.1,101.3,1.305161264,12392.82,7862,13398.1,112.8,123.3,105.6,59.5,92.1,2279.3,128.1,100.7,8918.9,0.125,24665,142371,106.34,140,189.6,112.3,135.3,104.1,116.3,107.3,107.6,25270.6,100.66,113.1,101.6,117.98,103.04,5672.1,2556325400,34563176,3407273200,43482085,46.7,110.49,4.9,363514.7383,1.38,101.1,106.1,107.6,1983.4,-6,140.8
1969.68,109.2,56.9,50.2,99.1,101.3,1.305161264,12392.82,7862,13398.1,112.8,123.3,105.6,59.5,92.1,2279.3,128.1,100.7,8918.9,0.125,24665,142371,106.34,140,189.6,112.3,135.3,104.1,116.3,107.3,107.6,25270.6,100.66,113.1,101.6,117.98,103.04,5672.1,2556325400,34563176,3407273200,43482085,46.7,110.49,4.9,363514.7383,1.38,101.1,106.1,107.6,1983.4,-6,140.8
1978.25,109.2,56.9,50.2,99.1,101.3,1.305161264,12392.82,7862,13398.1,112.8,123.3,105.6,59.5,92.1,2279.3,128.1,100.7,8918.9,0.125,24665,142371,106.34,140,189.6,112.3,135.3,104.1,116.3,107.3,107.6,25270.6,100.66,113.1,101.6,117.98,103.04,5672.1,2556325400,34563176,3407273200,43482085,46.7,110.49,4.9,363514.7383,1.38,101.1,106.1,107.6,1983.4,-6,140.8
1990.65,109.2,56.9,50.2,99.1,101.3,1.305161264,12392.82,7862,13398.1,112.8,123.3,105.6,59.5,92.1,2279.3,128.1,100.7,8918.9,0.125,24665,142371,106.34,140,189.6,112.3,135.3,104.1,116.3,107.3,107.6,25270.6,100.66,113.1,101.6,117.98,103.04,5672.1,2556325400,34563176,3407273200,43482085,46.7,110.49,4.9,363514.7383,1.38,101.1,106.1,107.6,1983.4,-6,140.8
2005.84,109.2,56.9,50.2,99.1,101.3,1.305161264,12392.82,7862,13398.1,112.8,123.3,105.6,59.5,92.1,2279.3,128.1,100.7,8918.9,0.125,24665,142371,106.34,140,189.6,112.3,135.3,104.1,116.3,107.3,107.6,25270.6,100.66,113.1,101.6,117.98,103.04,5672.1,2556325400,34563176,3407273200,43482085,46.7,110.49,4.9,363514.7383,1.38,101.1,106.1,107.6,1983.4,-6,140.8
2019.53,116.5,59.1,50.1,99.1,101.3,1.302995594,12416.09,7867.9,13524.1,113,124.1,111.5,62.9,90.7,2265.3,129.1,101.1,6654.6,0.125,24723.3,142654,105.82,140.1,184.8,114,136.3,104.4,115.6,112.2,108.6,28278.9,100.59,115.3,101.27,118.15,97.63,5694.6,2286212400,36771891,2461102100,43426466,56.2,110.6,4.8,327186.7,1.38,107.3,112.2,112.7,1970.9,-4.5,141.4
2021.63,116.5,59.1,50.1,99.1,101.3,1.302995594,12416.09,7867.9,13524.1,113,124.1,111.5,62.9,90.7,2265.3,129.1,101.1,6654.6,0.125,24723.3,142654,105.82,140.1,184.8,114,136.3,104.4,115.6,112.2,108.6,28278.9,100.59,115.3,101.27,118.15,97.63,5694.6,2286212400,36771891,2461102100,43426466,56.2,110.6,4.8,327186.7,1.38,107.3,112.2,112.7,1970.9,-4.5,141.4
2019.05,116.5,59.1,50.1,99.1,101.3,1.302995594,12416.09,7867.9,13524.1,113,124.1,111.5,62.9,90.7,2265.3,129.1,101.1,6654.6,0.125,24723.3,142654,105.82,140.1,184.8,114,136.3,104.4,115.6,112.2,108.6,28278.9,100.59,115.3,101.27,118.15,97.63,5694.6,2286212400,36771891,2461102100,43426466,56.2,110.6,4.8,327186.7,1.38,107.3,112.2,112.7,1970.9,-4.5,141.4
2009.55,116.5,59.1,50.1,99.1,101.3,1.302995594,12416.09,7867.9,13524.1,113,124.1,111.5,62.9,90.7,2265.3,129.1,101.1,6654.6,0.125,24723.3,142654,105.82,140.1,184.8,114,136.3,104.4,115.6,112.2,108.6,28278.9,100.59,115.3,101.27,118.15,97.63,5694.6,2286212400,36771891,2461102100,43426466,56.2,110.6,4.8,327186.7,1.38,107.3,112.2,112.7,1970.9,-4.5,141.4
2033.27,116.5,59.1,50.1,99.1,101.3,1.302995594,12416.09,7867.9,13524.1,113,124.1,111.5,62.9,90.7,2265.3,129.1,101.1,6654.6,0.125,24723.3,142654,105.82,140.1,184.8,114,136.3,104.4,115.6,112.2,108.6,28278.9,100.59,115.3,101.27,118.15,97.63,5694.6,2286212400,36771891,2461102100,43426466,56.2,110.6,4.8,327186.7,1.38,107.3,112.2,112.7,1970.9,-4.5,141.4
2030.26,116.5,59.1,50.1,99.1,101.3,1.302995594,12416.09,7867.9,13524.1,113,124.1,111.5,62.9,90.7,2265.3,129.1,101.1,6654.6,0.125,24723.3,142654,105.82,140.1,184.8,114,136.3,104.4,115.6,112.2,108.6,28278.9,100.59,115.3,101.27,118.15,97.63,5694.6,2286212400,36771891,2461102100,43426466,56.2,110.6,4.8,327186.7,1.38,107.3,112.2,112.7,1970.9,-4.5,141.4
2030.27,116.5,59.1,50.1,99.1,101.3,1.302995594,12416.09,7867.9,13524.1,113,124.1,111.5,62.9,90.7,2265.3,129.1,101.1,6654.6,0.125,24723.3,142654,105.82,140.1,184.8,114,136.3,104.4,115.6,112.2,108.6,28278.9,100.59,115.3,101.27,118.15,97.63,5694.6,2286212400,36771891,2461102100,43426466,56.2,110.6,4.8,327186.7,1.38,107.3,112.2,112.7,1970.9,-4.5,141.4
2039.36,116.5,59.1,50.1,99.1,101.3,1.302995594,12416.09,7867.9,13524.1,113,124.1,111.5,62.9,90.7,2265.3,129.1,101.1,6654.6,0.125,24723.3,142654,105.82,140.1,184.8,114,136.3,104.4,115.6,112.2,108.6,28278.9,100.59,115.3,101.27,118.15,97.63,5694.6,2286212400,36771891,2461102100,43426466,56.2,110.6,4.8,327186.7,1.38,107.3,112.2,112.7,1970.9,-4.5,141.4
2042.98,116.5,59.1,50.1,99.1,101.3,1.302995594,12416.09,7867.9,13524.1,113,124.1,111.5,62.9,90.7,2265.3,129.1,101.1,6654.6,0.125,24723.3,142654,105.82,140.1,184.8,114,136.3,104.4,115.6,112.2,108.6,28278.9,100.59,115.3,101.27,118.15,97.63,5694.6,2286212400,36771891,2461102100,43426466,56.2,110.6,4.8,327186.7,1.38,107.3,112.2,112.7,1970.9,-4.5,141.4
2023,116.5,59.1,50.1,99.1,101.3,1.302995594,12416.09,7867.9,13524.1,113,124.1,111.5,62.9,90.7,2265.3,129.1,101.1,6654.6,0.125,24723.3,142654,105.82,140.1,184.8,114,136.3,104.4,115.6,112.2,108.6,28278.9,100.59,115.3,101.27,118.15,97.63,5694.6,2286212400,36771891,2461102100,43426466,56.2,110.6,4.8,327186.7,1.38,107.3,112.2,112.7,1970.9,-4.5,141.4
2040.4,116.5,59.1,50.1,99.1,101.3,1.302995594,12416.09,7867.9,13524.1,113,124.1,111.5,62.9,90.7,2265.3,129.1,101.1,6654.6,0.125,24723.3,142654,105.82,140.1,184.8,114,136.3,104.4,115.6,112.2,108.6,28278.9,100.59,115.3,101.27,118.15,97.63,5694.6,2286212400,36771891,2461102100,43426466,56.2,110.6,4.8,327186.7,1.38,107.3,112.2,112.7,1970.9,-4.5,141.4
2048.08,116.5,59.1,50.1,99.1,101.3,1.302995594,12416.09,7867.9,13524.1,113,124.1,111.5,62.9,90.7,2265.3,129.1,101.1,6654.6,0.125,24723.3,142654,105.82,140.1,184.8,114,136.3,104.4,115.6,112.2,108.6,28278.9,100.59,115.3,101.27,118.15,97.63,5694.6,2286212400,36771891,2461102100,43426466,56.2,110.6,4.8,327186.7,1.38,107.3,112.2,112.7,1970.9,-4.5,141.4
2044.65,116.5,59.1,50.1,99.1,101.3,1.302995594,12416.09,7867.9,13524.1,113,124.1,111.5,62.9,90.7,2265.3,129.1,101.1,6654.6,0.125,24723.3,142654,105.82,140.1,184.8,114,136.3,104.4,115.6,112.2,108.6,28278.9,100.59,115.3,101.27,118.15,97.63,5694.6,2286212400,36771891,2461102100,43426466,56.2,110.6,4.8,327186.7,1.38,107.3,112.2,112.7,1970.9,-4.5,141.4
2042.51,116.5,59.1,50.1,99.1,101.3,1.302995594,12416.09,7867.9,13524.1,113,124.1,111.5,62.9,90.7,2265.3,129.1,101.1,6654.6,0.125,24723.3,142654,105.82,140.1,184.8,114,136.3,104.4,115.6,112.2,108.6,28278.9,100.59,115.3,101.27,118.15,97.63,5694.6,2286212400,36771891,2461102100,43426466,56.2,110.6,4.8,327186.7,1.38,107.3,112.2,112.7,1970.9,-4.5,141.4
2034.16,116.5,59.1,50.1,99.1,101.3,1.302995594,12416.09,7867.9,13524.1,113,124.1,111.5,62.9,90.7,2265.3,129.1,101.1,6654.6,0.125,24723.3,142654,105.82,140.1,184.8,114,136.3,104.4,115.6,112.2,108.6,28278.9,100.59,115.3,101.27,118.15,97.63,5694.6,2286212400,36771891,2461102100,43426466,56.2,110.6,4.8,327186.7,1.38,107.3,112.2,112.7,1970.9,-4.5,141.4
2029.47,116.5,59.1,50.1,99.1,101.3,1.302995594,12416.09,7867.9,13524.1,113,124.1,111.5,62.9,90.7,2265.3,129.1,101.1,6654.6,0.125,24723.3,142654,105.82,140.1,184.8,114,136.3,104.4,115.6,112.2,108.6,28278.9,100.59,115.3,101.27,118.15,97.63,5694.6,2286212400,36771891,2461102100,43426466,56.2,110.6,4.8,327186.7,1.38,107.3,112.2,112.7,1970.9,-4.5,141.4
2035.24,116.5,59.1,50.1,99.1,101.3,1.302995594,12416.09,7867.9,13524.1,113,124.1,111.5,62.9,90.7,2265.3,129.1,101.1,6654.6,0.125,24723.3,142654,105.82,140.1,184.8,114,136.3,104.4,115.6,112.2,108.6,28278.9,100.59,115.3,101.27,118.15,97.63,5694.6,2286212400,36771891,2461102100,43426466,56.2,110.6,4.8,327186.7,1.38,107.3,112.2,112.7,1970.9,-4.5,141.4
2048.4,116.5,59.1,50.1,99.1,101.3,1.302995594,12416.09,7867.9,13524.1,113,124.1,111.5,62.9,90.7,2265.3,129.1,101.1,6654.6,0.125,24723.3,142654,105.82,140.1,184.8,114,136.3,104.4,115.6,112.2,108.6,28278.9,100.59,115.3,101.27,118.15,97.63,5694.6,2286212400,36771891,2461102100,43426466,56.2,110.6,4.8,327186.7,1.38,107.3,112.2,112.7,1970.9,-4.5,141.4
2052.77,116.5,59.1,50.1,99.1,101.3,1.302995594,12416.09,7867.9,13524.1,113,124.1,111.5,62.9,90.7,2265.3,129.1,101.1,6654.6,0.125,24723.3,142654,105.82,140.1,184.8,114,136.3,104.4,115.6,112.2,108.6,28278.9,100.59,115.3,101.27,118.15,97.63,5694.6,2286212400,36771891,2461102100,43426466,56.2,110.6,4.8,327186.7,1.38,107.3,112.2,112.7,1970.9,-4.5,141.4
2049.41,116.5,59.1,50.1,99.1,101.3,1.302995594,12416.09,7867.9,13524.1,113,124.1,111.5,62.9,90.7,2265.3,129.1,101.1,6654.6,0.125,24723.3,142654,105.82,140.1,184.8,114,136.3,104.4,115.6,112.2,108.6,28278.9,100.59,115.3,101.27,118.15,97.63,5694.6,2286212400,36771891,2461102100,43426466,56.2,110.6,4.8,327186.7,1.38,107.3,112.2,112.7,1970.9,-4.5,141.4
2041.07,116.5,59.1,50.1,99.1,101.3,1.302995594,12416.09,7867.9,13524.1,113,124.1,111.5,62.9,90.7,2265.3,129.1,101.1,6654.6,0.125,24723.3,142654,105.82,140.1,184.8,114,136.3,104.4,115.6,112.2,108.6,28278.9,100.59,115.3,101.27,118.15,97.63,5694.6,2286212400,36771891,2461102100,43426466,56.2,110.6,4.8,327186.7,1.38,107.3,112.2,112.7,1970.9,-4.5,141.4
2025.7,109.2,55.9,48.6,99.1,101.3,1.292319408,12450.11,7784.9,14025.7,113.3,124.6,108,62.2,88.5,2275.3,129.5,101,10324.2,0.125,24755.9,142900,105.3,139.3,180.2,113.2,136.9,104.3,108.8,106.4,110.3,27937.3,100.45,116.3,101.49,117.98,90.41,5579.7,1966894000,34060230,2060522000,44384391,48.7,110.73,4.8,324149.7757,1.38,103.9,108.1,108.2,1989,1.9,141.9
1996.59,109.2,55.9,48.6,99.1,101.3,1.292319408,12450.11,7784.9,14025.7,113.3,124.6,108,62.2,88.5,2275.3,129.5,101,10324.2,0.125,24755.9,142900,105.3,139.3,180.2,113.2,136.9,104.3,108.8,106.4,110.3,27937.3,100.45,116.3,101.49,117.98,90.41,5579.7,1966894000,34060230,2060522000,44384391,48.7,110.73,4.8,324149.7757,1.38,103.9,108.1,108.2,1989,1.9,141.9
1997.27,109.2,55.9,48.6,99.1,101.3,1.292319408,12450.11,7784.9,14025.7,113.3,124.6,108,62.2,88.5,2275.3,129.5,101,10324.2,0.125,24755.9,142900,105.3,139.3,180.2,113.2,136.9,104.3,108.8,106.4,110.3,27937.3,100.45,116.3,101.49,117.98,90.41,5579.7,1966894000,34060230,2060522000,44384391,48.7,110.73,4.8,324149.7757,1.38,103.9,108.1,108.2,1989,1.9,141.9
1993.36,109.2,55.9,48.6,99.1,101.3,1.292319408,12450.11,7784.9,14025.7,113.3,124.6,108,62.2,88.5,2275.3,129.5,101,10324.2,0.125,24755.9,142900,105.3,139.3,180.2,113.2,136.9,104.3,108.8,106.4,110.3,27937.3,100.45,116.3,101.49,117.98,90.41,5579.7,1966894000,34060230,2060522000,44384391,48.7,110.73,4.8,324149.7757,1.38,103.9,108.1,108.2,1989,1.9,141.9
1973.29,109.2,55.9,48.6,99.1,101.3,1.292319408,12450.11,7784.9,14025.7,113.3,124.6,108,62.2,88.5,2275.3,129.5,101,10324.2,0.125,24755.9,142900,105.3,139.3,180.2,113.2,136.9,104.3,108.8,106.4,110.3,27937.3,100.45,116.3,101.49,117.98,90.41,5579.7,1966894000,34060230,2060522000,44384391,48.7,110.73,4.8,324149.7757,1.38,103.9,108.1,108.2,1989,1.9,141.9
1943.02,109.2,55.9,48.6,99.1,101.3,1.292319408,12450.11,7784.9,14025.7,113.3,124.6,108,62.2,88.5,2275.3,129.5,101,10324.2,0.125,24755.9,142900,105.3,139.3,180.2,113.2,136.9,104.3,108.8,106.4,110.3,27937.3,100.45,116.3,101.49,117.98,90.41,5579.7,1966894000,34060230,2060522000,44384391,48.7,110.73,4.8,324149.7757,1.38,103.9,108.1,108.2,1989,1.9,141.9
1963.58,109.2,55.9,48.6,99.1,101.3,1.292319408,12450.11,7784.9,14025.7,113.3,124.6,108,62.2,88.5,2275.3,129.5,101,10324.2,0.125,24755.9,142900,105.3,139.3,180.2,113.2,136.9,104.3,108.8,106.4,110.3,27937.3,100.45,116.3,101.49,117.98,90.41,5579.7,1966894000,34060230,2060522000,44384391,48.7,110.73,4.8,324149.7757,1.38,103.9,108.1,108.2,1989,1.9,141.9
1962.88,109.2,55.9,48.6,99.1,101.3,1.292319408,12450.11,7784.9,14025.7,113.3,124.6,108,62.2,88.5,2275.3,129.5,101,10324.2,0.125,24755.9,142900,105.3,139.3,180.2,113.2,136.9,104.3,108.8,106.4,110.3,27937.3,100.45,116.3,101.49,117.98,90.41,5579.7,1966894000,34060230,2060522000,44384391,48.7,110.73,4.8,324149.7757,1.38,103.9,108.1,108.2,1989,1.9,141.9
1988.91,109.2,55.9,48.6,99.1,101.3,1.292319408,12450.11,7784.9,14025.7,113.3,124.6,108,62.2,88.5,2275.3,129.5,101,10324.2,0.125,24755.9,142900,105.3,139.3,180.2,113.2,136.9,104.3,108.8,106.4,110.3,27937.3,100.45,116.3,101.49,117.98,90.41,5579.7,1966894000,34060230,2060522000,44384391,48.7,110.73,4.8,324149.7757,1.38,103.9,108.1,108.2,1989,1.9,141.9
1989.86,109.2,55.9,48.6,99.1,101.3,1.292319408,12450.11,7784.9,14025.7,113.3,124.6,108,62.2,88.5,2275.3,129.5,101,10324.2,0.125,24755.9,142900,105.3,139.3,180.2,113.2,136.9,104.3,108.8,106.4,110.3,27937.3,100.45,116.3,101.49,117.98,90.41,5579.7,1966894000,34060230,2060522000,44384391,48.7,110.73,4.8,324149.7757,1.38,103.9,108.1,108.2,1989,1.9,141.9
2003.7,109.2,55.9,48.6,99.1,101.3,1.292319408,12450.11,7784.9,14025.7,113.3,124.6,108,62.2,88.5,2275.3,129.5,101,10324.2,0.125,24755.9,142900,105.3,139.3,180.2,113.2,136.9,104.3,108.8,106.4,110.3,27937.3,100.45,116.3,101.49,117.98,90.41,5579.7,1966894000,34060230,2060522000,44384391,48.7,110.73,4.8,324149.7757,1.38,103.9,108.1,108.2,1989,1.9,141.9
2016.29,109.2,55.9,48.6,99.1,101.3,1.292319408,12450.11,7784.9,14025.7,113.3,124.6,108,62.2,88.5,2275.3,129.5,101,10324.2,0.125,24755.9,142900,105.3,139.3,180.2,113.2,136.9,104.3,108.8,106.4,110.3,27937.3,100.45,116.3,101.49,117.98,90.41,5579.7,1966894000,34060230,2060522000,44384391,48.7,110.73,4.8,324149.7757,1.38,103.9,108.1,108.2,1989,1.9,141.9
2009.42,109.2,55.9,48.6,99.1,101.3,1.292319408,12450.11,7784.9,14025.7,113.3,124.6,108,62.2,88.5,2275.3,129.5,101,10324.2,0.125,24755.9,142900,105.3,139.3,180.2,113.2,136.9,104.3,108.8,106.4,110.3,27937.3,100.45,116.3,101.49,117.98,90.41,5579.7,1966894000,34060230,2060522000,44384391,48.7,110.73,4.8,324149.7757,1.38,103.9,108.1,108.2,1989,1.9,141.9
2030.68,109.2,55.9,48.6,99.1,101.3,1.292319408,12450.11,7784.9,14025.7,113.3,124.6,108,62.2,88.5,2275.3,129.5,101,10324.2,0.125,24755.9,142900,105.3,139.3,180.2,113.2,136.9,104.3,108.8,106.4,110.3,27937.3,100.45,116.3,101.49,117.98,90.41,5579.7,1966894000,34060230,2060522000,44384391,48.7,110.73,4.8,324149.7757,1.38,103.9,108.1,108.2,1989,1.9,141.9
2028.99,109.2,55.9,48.6,99.1,101.3,1.292319408,12450.11,7784.9,14025.7,113.3,124.6,108,62.2,88.5,2275.3,129.5,101,10324.2,0.125,24755.9,142900,105.3,139.3,180.2,113.2,136.9,104.3,108.8,106.4,110.3,27937.3,100.45,116.3,101.49,117.98,90.41,5579.7,1966894000,34060230,2060522000,44384391,48.7,110.73,4.8,324149.7757,1.38,103.9,108.1,108.2,1989,1.9,141.9
1991.97,109.2,55.9,48.6,99.1,101.3,1.292319408,12450.11,7784.9,14025.7,113.3,124.6,108,62.2,88.5,2275.3,129.5,101,10324.2,0.125,24755.9,142900,105.3,139.3,180.2,113.2,136.9,104.3,108.8,106.4,110.3,27937.3,100.45,116.3,101.49,117.98,90.41,5579.7,1966894000,34060230,2060522000,44384391,48.7,110.73,4.8,324149.7757,1.38,103.9,108.1,108.2,1989,1.9,141.9
2023.93,109.2,55.9,48.6,99.1,101.3,1.292319408,12450.11,7784.9,14025.7,113.3,124.6,108,62.2,88.5,2275.3,129.5,101,10324.2,0.125,24755.9,142900,105.3,139.3,180.2,113.2,136.9,104.3,108.8,106.4,110.3,27937.3,100.45,116.3,101.49,117.98,90.41,5579.7,1966894000,34060230,2060522000,44384391,48.7,110.73,4.8,324149.7757,1.38,103.9,108.1,108.2,1989,1.9,141.9
2009.29,109.2,55.9,48.6,99.1,101.3,1.292319408,12450.11,7784.9,14025.7,113.3,124.6,108,62.2,88.5,2275.3,129.5,101,10324.2,0.125,24755.9,142900,105.3,139.3,180.2,113.2,136.9,104.3,108.8,106.4,110.3,27937.3,100.45,116.3,101.49,117.98,90.41,5579.7,1966894000,34060230,2060522000,44384391,48.7,110.73,4.8,324149.7757,1.38,103.9,108.1,108.2,1989,1.9,141.9
1994.07,109.2,55.9,48.6,99.1,101.3,1.292319408,12450.11,7784.9,14025.7,113.3,124.6,108,62.2,88.5,2275.3,129.5,101,10324.2,0.125,24755.9,142900,105.3,139.3,180.2,113.2,136.9,104.3,108.8,106.4,110.3,27937.3,100.45,116.3,101.49,117.98,90.41,5579.7,1966894000,34060230,2060522000,44384391,48.7,110.73,4.8,324149.7757,1.38,103.9,108.1,108.2,1989,1.9,141.9
1974.4,109.2,55.9,48.6,99.1,101.3,1.292319408,12450.11,7784.9,14025.7,113.3,124.6,108,62.2,88.5,2275.3,129.5,101,10324.2,0.125,24755.9,142900,105.3,139.3,180.2,113.2,136.9,104.3,108.8,106.4,110.3,27937.3,100.45,116.3,101.49,117.98,90.41,5579.7,1966894000,34060230,2060522000,44384391,48.7,110.73,4.8,324149.7757,1.38,103.9,108.1,108.2,1989,1.9,141.9
1963.67,109.2,55.9,48.6,99.1,101.3,1.292319408,12450.11,7784.9,14025.7,113.3,124.6,108,62.2,88.5,2275.3,129.5,101,10324.2,0.125,24755.9,142900,105.3,139.3,180.2,113.2,136.9,104.3,108.8,106.4,110.3,27937.3,100.45,116.3,101.49,117.98,90.41,5579.7,1966894000,34060230,2060522000,44384391,48.7,110.73,4.8,324149.7757,1.38,103.9,108.1,108.2,1989,1.9,141.9
1949.04,110,55.3,48.2,98.9,101.4,1.288808456,12469.06,7754.9,9969.2,113,123.7,112.5,64,87.6,2316.6,129.8,100.9,7001.3,0.375,24808.4,143242,104.65,136.9,174.8,121.9,137,103.8,116.1,124.7,107.1,28634.6,101,117.2,101.64,117.96,96.46,5639.9,1535563900,35470979,2184487900,42472239,42.9,110.93,4.8,326002.2829,1.39,107.8,112.1,112.1,1999.6,-10.2,142.7
1948.24,110,55.3,48.2,98.9,101.4,1.288808456,12469.06,7754.9,9969.2,113,123.7,112.5,64,87.6,2316.6,129.8,100.9,7001.3,0.375,24808.4,143242,104.65,136.9,174.8,121.9,137,103.8,116.1,124.7,107.1,28634.6,101,117.2,101.64,117.96,96.46,5639.9,1535563900,35470979,2184487900,42472239,42.9,110.93,4.8,326002.2829,1.39,107.8,112.1,112.1,1999.6,-10.2,142.7
1952.07,110,55.3,48.2,98.9,101.4,1.288808456,12469.06,7754.9,9969.2,113,123.7,112.5,64,87.6,2316.6,129.8,100.9,7001.3,0.375,24808.4,143242,104.65,136.9,174.8,121.9,137,103.8,116.1,124.7,107.1,28634.6,101,117.2,101.64,117.96,96.46,5639.9,1535563900,35470979,2184487900,42472239,42.9,110.93,4.8,326002.2829,1.39,107.8,112.1,112.1,1999.6,-10.2,142.7
1948.62,110,55.3,48.2,98.9,101.4,1.288808456,12469.06,7754.9,9969.2,113,123.7,112.5,64,87.6,2316.6,129.8,100.9,7001.3,0.375,24808.4,143242,104.65,136.9,174.8,121.9,137,103.8,116.1,124.7,107.1,28634.6,101,117.2,101.64,117.96,96.46,5639.9,1535563900,35470979,2184487900,42472239,42.9,110.93,4.8,326002.2829,1.39,107.8,112.1,112.1,1999.6,-10.2,142.7
1927.82,110,55.3,48.2,98.9,101.4,1.288808456,12469.06,7754.9,9969.2,113,123.7,112.5,64,87.6,2316.6,129.8,100.9,7001.3,0.375,24808.4,143242,104.65,136.9,174.8,121.9,137,103.8,116.1,124.7,107.1,28634.6,101,117.2,101.64,117.96,96.46,5639.9,1535563900,35470979,2184487900,42472239,42.9,110.93,4.8,326002.2829,1.39,107.8,112.1,112.1,1999.6,-10.2,142.7
1932.97,110,55.3,48.2,98.9,101.4,1.288808456,12469.06,7754.9,9969.2,113,123.7,112.5,64,87.6,2316.6,129.8,100.9,7001.3,0.375,24808.4,143242,104.65,136.9,174.8,121.9,137,103.8,116.1,124.7,107.1,28634.6,101,117.2,101.64,117.96,96.46,5639.9,1535563900,35470979,2184487900,42472239,42.9,110.93,4.8,326002.2829,1.39,107.8,112.1,112.1,1999.6,-10.2,142.7
1969.4,110,55.3,48.2,98.9,101.4,1.288808456,12469.06,7754.9,9969.2,113,123.7,112.5,64,87.6,2316.6,129.8,100.9,7001.3,0.375,24808.4,143242,104.65,136.9,174.8,121.9,137,103.8,116.1,124.7,107.1,28634.6,101,117.2,101.64,117.96,96.46,5639.9,1535563900,35470979,2184487900,42472239,42.9,110.93,4.8,326002.2829,1.39,107.8,112.1,112.1,1999.6,-10.2,142.7
1977.96,110,55.3,48.2,98.9,101.4,1.288808456,12469.06,7754.9,9969.2,113,123.7,112.5,64,87.6,2316.6,129.8,100.9,7001.3,0.375,24808.4,143242,104.65,136.9,174.8,121.9,137,103.8,116.1,124.7,107.1,28634.6,101,117.2,101.64,117.96,96.46,5639.9,1535563900,35470979,2184487900,42472239,42.9,110.93,4.8,326002.2829,1.39,107.8,112.1,112.1,1999.6,-10.2,142.7
