날짜,지수종가,거래대금,상장주식수,시가총액,외국인보유주식수,외국인보유시가총액,신용거래종목수,신용자료일자,회사수,거래형성종목수,25일이평상회종목건수,25일이평하회종목건수,배당 수익율
2005-01-20,909.37,2247150.0,23085375.0,419875134.0,5193582.0,178885359.0,801.0,20050118.0,682.0,809.0,60.0,39.0,0.0
2005-01-21,919.61,2278091.0,23085375.0,424491418.0,5187528.0,180831841.0,801.0,20050119.0,682.0,809.0,60.0,39.0,0.0
2005-01-24,923.11,2354988.0,23101772.0,426338482.0,5192946.0,181647051.0,801.0,20050120.0,682.0,806.0,62.0,37.0,0.0
2005-01-25,915.1,2316678.0,23100772.0,422731848.0,5192565.0,180249923.0,801.0,20050121.0,682.0,799.0,59.0,40.0,0.0
2005-01-26,927.0,2825530.0,23100772.0,428127672.0,5194848.0,182444650.0,802.0,20050124.0,682.0,804.0,64.0,36.0,0.0
2005-01-27,924.87,2744179.0,23100941.0,427164488.0,5256618.0,182068041.0,803.0,20050125.0,682.0,812.0,64.0,35.0,0.0
2005-01-28,921.59,2032280.0,23102271.0,425629929.0,5258583.0,181113339.0,803.0,20050126.0,683.0,800.0,69.0,30.0,0.0
2005-01-31,932.7,2185135.0,23102271.0,430657652.0,5255725.0,183209423.0,803.0,20050127.0,683.0,811.0,74.0,26.0,0.0
2005-02-01,923.69,2285611.0,23275267.0,427539246.0,5272622.0,182009472.0,804.0,20050128.0,683.0,811.0,73.0,26.0,0.0
2005-02-02,921.44,2337752.0,23275314.0,426534042.0,5272363.0,181356642.0,804.0,20050131.0,683.0,809.0,76.0,24.0,0.0
2005-02-03,928.79,2306375.0,23276069.0,430010283.0,5275854.0,182977967.0,804.0,20050201.0,683.0,804.0,79.0,21.0,0.0
2005-02-04,933.55,2483456.0,23276123.0,432288990.0,5277668.0,183737963.0,804.0,20050202.0,683.0,804.0,79.0,21.0,0.0
2005-02-07,949.19,2716950.0,23276543.0,439499547.0,5284286.0,186662773.0,804.0,20050203.0,683.0,810.0,82.0,18.0,0.0
2005-02-11,947.23,2544311.0,23276554.0,438669405.0,5286752.0,186273263.0,805.0,20050204.0,683.0,807.0,83.0,17.0,0.0
2005-02-14,964.79,3457610.0,23277134.0,446762308.0,5291542.0,189460995.0,805.0,20050207.0,683.0,807.0,85.0,14.0,0.0
2005-02-15,968.88,3409356.0,23279619.0,448652745.0,5291813.0,190095871.0,806.0,20050211.0,684.0,810.0,87.0,12.0,0.0
2005-02-16,971.56,3437838.0,23279619.0,449842810.0,5292802.0,190614894.0,806.0,20050214.0,684.0,806.0,89.0,10.0,0.0
2005-02-17,972.56,3307017.0,23338098.0,451365254.0,5313200.0,190737720.0,806.0,20050215.0,685.0,806.0,89.0,11.0,0.0
2005-02-18,984.1,3464134.0,23338098.0,456753181.0,5316095.0,193020499.0,807.0,20050216.0,685.0,808.0,88.0,11.0,0.0
2005-02-21,988.71,4442839.0,23338837.0,459002111.0,5319504.0,193736335.0,806.0,20050217.0,685.0,812.0,90.0,9.0,0.0
2005-02-22,977.8,3619331.0,23328199.0,454039607.0,5319031.0,192263866.0,806.0,20050218.0,686.0,808.0,89.0,11.0,0.0
2005-02-23,968.43,3073717.0,23323596.0,449484397.0,5317727.0,190174681.0,806.0,20050221.0,686.0,810.0,85.0,14.0,0.0
2005-02-24,987.1,3292994.0,23294139.0,458133259.0,5325306.0,193546452.0,806.0,20050222.0,685.0,811.0,86.0,14.0,0.0
2005-02-25,996.95,3429888.0,23294412.0,462649230.0,5332670.0,195835768.0,806.0,20050223.0,685.0,810.0,86.0,13.0,0.0
2005-02-28,1011.36,3699203.0,23294412.0,469423727.0,5340410.0,198787562.0,806.0,20050224.0,685.0,806.0,85.0,14.0,0.0
2005-03-02,1007.48,4618713.0,23294412.0,467533866.0,5347467.0,196938695.0,806.0,20050225.0,685.0,813.0,87.0,12.0,0.0
2005-03-03,1010.92,3694548.0,23294412.0,469312263.0,5348796.0,197635044.0,806.0,20050228.0,685.0,801.0,86.0,14.0,0.0
2005-03-04,1012.96,3820318.0,23300458.0,470009666.0,5349390.0,197516652.0,806.0,20050302.0,685.0,800.0,86.0,14.0,0.0
2005-03-07,1007.5,4024332.0,23299389.0,467472439.0,5352795.0,196677224.0,806.0,20050303.0,685.0,801.0,85.0,15.0,0.0
2005-03-08,1000.28,3415727.0,23299459.0,464217935.0,5351465.0,195287226.0,806.0,20050304.0,685.0,797.0,83.0,17.0,0.0
2005-03-09,1008.79,3414029.0,23299459.0,468044586.0,5349476.0,196292034.0,806.0,20050307.0,685.0,797.0,84.0,15.0,0.0
2005-03-10,998.66,3947604.0,23299519.0,463604898.0,5344033.0,193906542.0,806.0,20050308.0,685.0,794.0,82.0,17.0,0.0
2005-03-11,1022.79,3858483.0,23308381.0,474580842.0,5338929.0,198546578.0,806.0,20050309.0,685.0,800.0,84.0,16.0,0.0
2005-03-14,1019.69,2913865.0,23311341.0,472995341.0,5337599.0,197753941.0,810.0,20050310.0,685.0,792.0,82.0,17.0,0.0
2005-03-15,993.13,3832324.0,23401642.0,460965502.0,5338552.0,192678585.0,810.0,20050311.0,685.0,798.0,80.0,20.0,0.0
2005-03-16,993.13,3391120.0,23413671.0,460964342.0,5330839.0,192755114.0,810.0,20050314.0,689.0,793.0,80.0,19.0,0.0
2005-03-17,980.05,3174415.0,23414195.0,454968647.0,5325158.0,190538374.0,810.0,20050315.0,689.0,788.0,77.0,23.0,0.0
2005-03-18,979.72,2853793.0,22853371.0,451563569.0,5302794.0,190556412.0,810.0,20050316.0,689.0,786.0,67.0,32.0,0.0
2005-03-21,979.27,2499183.0,22853371.0,451392348.0,5304574.0,190682840.0,810.0,20050317.0,689.0,793.0,64.0,36.0,0.0
2005-03-22,980.41,2308411.0,22854728.0,455124242.0,5300345.0,190698973.0,810.0,20050318.0,689.0,794.0,57.0,42.0,0.0
2005-03-23,966.81,2360416.0,22854764.0,448979372.0,5297073.0,188652699.0,810.0,20050321.0,689.0,789.0,50.0,49.0,0.0
2005-03-24,956.33,2658122.0,22854764.0,444335559.0,5288572.0,186881528.0,809.0,20050322.0,689.0,797.0,45.0,54.0,0.0
2005-03-25,965.3,1728295.0,22854764.0,448506943.0,5286829.0,188491302.0,810.0,20050323.0,689.0,792.0,47.0,53.0,0.0
2005-03-28,977.7,2050036.0,22855760.0,454264549.0,5285743.0,190692882.0,810.0,20050324.0,689.0,791.0,48.0,51.0,0.0
2005-03-29,958.96,2176317.0,22863831.0,445707653.0,5284438.0,186984557.0,816.0,20050325.0,689.0,791.0,39.0,60.0,0.0
2005-03-30,955.45,1985414.0,22949511.0,443965124.0,5286398.0,185640179.0,809.0,20050328.0,688.0,780.0,41.0,58.0,0.0
2005-03-31,965.68,2027877.0,22949625.0,448728098.0,5290325.0,187854077.0,809.0,20050329.0,688.0,787.0,46.0,54.0,0.0
2005-04-01,981.9,2439717.0,22969207.0,456295868.0,5291172.0,191110040.0,810.0,20050330.0,688.0,791.0,44.0,55.0,0.0
2005-04-04,982.5,2019905.0,22969207.0,456635840.0,5290325.0,191522754.0,810.0,20050331.0,688.0,790.0,42.0,57.0,0.0
2005-04-06,988.0,2448710.0,22969236.0,459179859.0,5290872.0,192233723.0,810.0,20050401.0,688.0,800.0,37.0,63.0,0.0
2005-04-07,988.9,2658942.0,22969992.0,459598478.0,5293752.0,192673793.0,810.0,20050404.0,688.0,798.0,34.0,66.0,0.0
2005-04-08,992.17,2575687.0,22970050.0,461263851.0,5293614.0,193643243.0,810.0,20050406.0,687.0,801.0,30.0,70.0,0.0
2005-04-11,985.94,1753243.0,22978209.0,458343807.0,5290398.0,192184465.0,810.0,20050407.0,687.0,804.0,27.0,72.0,0.0
2005-04-12,981.79,1916649.0,22978209.0,456400336.0,5293752.0,191456812.0,810.0,20050408.0,687.0,799.0,28.0,71.0,0.0
2005-04-13,981.31,1858811.0,22982042.0,456190044.0,5292884.0,191113193.0,810.0,20050411.0,687.0,801.0,31.0,69.0,0.0
2005-04-14,953.92,2591588.0,22993860.0,443723008.0,5298245.0,185677817.0,810.0,20050412.0,686.0,790.0,25.0,74.0,0.0
2005-04-15,947.22,2509741.0,22956116.0,440378369.0,5299683.0,184339852.0,810.0,20050413.0,684.0,793.0,22.0,77.0,0.0
2005-04-18,925.0,2172640.0,22970295.0,429823867.0,5300119.0,180317950.0,807.0,20050414.0,684.0,800.0,14.0,85.0,0.0
2005-04-19,932.45,1982731.0,22952586.0,433166134.0,5299811.0,181346010.0,807.0,20050415.0,683.0,801.0,15.0,84.0,0.0
2005-04-20,937.36,2243329.0,22963138.0,435369996.0,5303097.0,182272907.0,807.0,20050418.0,683.0,800.0,20.0,79.0,0.0
2005-04-21,939.14,2198358.0,22982320.0,436275530.0,5301211.0,182280684.0,807.0,20050419.0,683.0,787.0,20.0,79.0,0.0
2005-04-22,940.79,1864731.0,22663283.0,436229826.0,5307710.0,182538250.0,807.0,20050420.0,682.0,794.0,25.0,74.0,0.0
2005-04-25,946.17,1600366.0,22664343.0,438665520.0,5306033.0,183397889.0,806.0,20050421.0,682.0,787.0,30.0,70.0,0.0
2005-04-26,944.46,1783209.0,22666583.0,437911293.0,5323678.0,183241803.0,806.0,20050422.0,682.0,792.0,34.0,65.0,0.0
2005-04-27,930.16,1785611.0,22761423.0,431454095.0,5321275.0,180469685.0,806.0,20050425.0,682.0,799.0,30.0,69.0,0.0
2005-04-28,917.73,1940080.0,22764313.0,425699608.0,5318262.0,177736596.0,806.0,20050426.0,679.0,786.0,33.0,67.0,0.0
2005-04-29,911.3,2189547.0,22764405.0,422639998.0,5315350.0,176434228.0,806.0,20050427.0,679.0,794.0,34.0,65.0,0.0
2005-05-02,918.42,1353728.0,22764405.0,425890260.0,5315072.0,177808992.0,806.0,20050428.0,679.0,783.0,32.0,67.0,0.0
2005-05-03,913.82,1587529.0,22764405.0,423721451.0,5314417.0,176900030.0,806.0,20050429.0,679.0,778.0,27.0,72.0,0.0
2005-05-04,929.35,1837622.0,22738480.0,430922784.0,5308453.0,179889683.0,806.0,20050502.0,679.0,782.0,34.0,66.0,0.0
2005-05-06,940.85,2196335.0,22740672.0,436330993.0,5315533.0,182450734.0,806.0,20050503.0,679.0,774.0,37.0,63.0,0.0
2005-05-09,935.2,1912068.0,22740672.0,433709678.0,5317004.0,181563108.0,806.0,20050504.0,679.0,782.0,30.0,69.0,0.0
2005-05-10,934.28,1785109.0,22740356.0,433311874.0,5318295.0,181498127.0,807.0,20050506.0,679.0,784.0,27.0,72.0,0.0
2005-05-11,923.38,1681911.0,22740371.0,428359605.0,5319862.0,179486755.0,807.0,20050509.0,679.0,776.0,24.0,76.0,0.0
2005-05-12,921.21,1677460.0,22754719.0,427416384.0,5317970.0,178967760.0,807.0,20050510.0,680.0,774.0,24.0,75.0,0.0
2005-05-13,923.19,1852133.0,22749591.0,428408191.0,5318406.0,179400447.0,807.0,20050511.0,680.0,776.0,23.0,76.0,0.0
2005-05-16,929.04,1818779.0,22749591.0,431327525.0,5315493.0,180672372.0,807.0,20050512.0,680.0,786.0,23.0,77.0,0.0
2005-05-17,927.16,1664251.0,22750648.0,430576792.0,5313721.0,180587538.0,807.0,20050513.0,680.0,786.0,23.0,77.0,0.0
2005-05-18,930.36,1832479.0,22744424.0,432117637.0,5311681.0,181274167.0,807.0,20050516.0,679.0,770.0,22.0,77.0,0.0
2005-05-19,952.09,2417368.0,22744324.0,442039299.0,5309789.0,185387899.0,807.0,20050517.0,679.0,783.0,27.0,72.0,0.0
2005-05-20,952.19,1733650.0,22748324.0,442054261.0,5313903.0,185413460.0,807.0,20050518.0,679.0,787.0,32.0,67.0,0.0
2005-05-23,951.05,1451545.0,22719324.0,441540010.0,5311141.0,184926716.0,807.0,20050519.0,679.0,786.0,38.0,62.0,0.0
2005-05-24,951.61,1672507.0,22771164.0,442410228.0,5309528.0,184746870.0,807.0,20050520.0,679.0,787.0,52.0,47.0,0.0
2005-05-25,941.3,1899347.0,22771164.0,437585344.0,5311068.0,182539504.0,808.0,20050523.0,679.0,778.0,42.0,57.0,0.0
2005-05-26,943.91,1513751.0,22771164.0,438676720.0,5307793.0,182619996.0,808.0,20050524.0,679.0,775.0,43.0,56.0,0.0
2005-05-27,960.91,2087509.0,22773064.0,446477949.0,5310112.0,185646662.0,808.0,20050525.0,680.0,780.0,46.0,53.0,0.0
2005-05-30,969.04,1651681.0,22788951.0,450298788.0,5313384.0,187168883.0,808.0,20050526.0,680.0,783.0,46.0,53.0,0.0
2005-05-31,970.21,1775321.0,22790911.0,450819008.0,5313840.0,187102819.0,808.0,20050527.0,680.0,782.0,47.0,53.0,0.0
2005-06-01,969.51,1736418.0,22790911.0,450522786.0,5312768.0,187136335.0,808.0,20050530.0,680.0,778.0,48.0,52.0,0.0
2005-06-02,970.88,2083078.0,22790911.0,451180898.0,5320250.0,187599831.0,808.0,20050531.0,680.0,791.0,58.0,41.0,0.0
2005-06-03,976.09,1982571.0,22796911.0,453562930.0,5323770.0,188550742.0,808.0,20050601.0,680.0,789.0,62.0,37.0,0.0
2005-06-07,970.88,2089396.0,22789756.0,451031561.0,5326982.0,187491954.0,808.0,20050602.0,680.0,785.0,65.0,34.0,0.0
2005-06-08,976.22,2495996.0,22789789.0,453340351.0,5326622.0,188004921.0,808.0,20050603.0,680.0,791.0,66.0,33.0,0.0
2005-06-09,987.58,3187456.0,22789789.0,458607888.0,5329251.0,190058057.0,808.0,20050607.0,680.0,789.0,68.0,32.0,0.0
2005-06-10,990.79,2722760.0,22792823.0,460481254.0,5330492.0,191001376.0,808.0,20050608.0,680.0,794.0,66.0,33.0,0.0
2005-06-13,990.49,2142804.0,22796094.0,460380751.0,5329160.0,191335970.0,810.0,20050609.0,680.0,792.0,65.0,34.0,0.0
2005-06-14,983.75,2071593.0,22799671.0,457287018.0,5327083.0,190304044.0,810.0,20050610.0,680.0,784.0,65.0,35.0,0.0
2005-06-15,1001.94,2587656.0,22800243.0,465649492.0,5325419.0,193242621.0,810.0,20050613.0,680.0,786.0,68.0,31.0,0.0
2005-06-16,1003.14,2798022.0,22738073.0,465917328.0,5326528.0,193037160.0,810.0,20050614.0,679.0,787.0,74.0,25.0,0.0
2005-06-17,1003.68,2583256.0,22750141.0,466021748.0,5330014.0,192823462.0,810.0,20050615.0,679.0,794.0,75.0,24.0,0.0
2005-06-20,994.65,2109708.0,22750145.0,461866194.0,5330791.0,191241188.0,810.0,20050616.0,679.0,785.0,73.0,26.0,0.0
2005-06-21,989.99,2358511.0,22750145.0,459807534.0,5365810.0,192176319.0,810.0,20050617.0,679.0,787.0,72.0,28.0,0.0
2005-06-22,1002.15,2860262.0,22772145.0,465570809.0,5347745.0,193331252.0,810.0,20050620.0,679.0,799.0,75.0,25.0,0.0
2005-06-23,1010.8,2898073.0,22772145.0,469504884.0,5355829.0,194647916.0,810.0,20050621.0,679.0,799.0,78.0,21.0,0.0
2005-06-24,1002.43,2707442.0,22783338.0,465710109.0,5363587.0,192450554.0,810.0,20050622.0,679.0,790.0,74.0,25.0,0.0
2005-06-27,991.11,2411368.0,22783590.0,460342240.0,5366227.0,190499437.0,810.0,20050623.0,679.0,780.0,73.0,27.0,0.0
2005-06-28,994.74,2543941.0,22783590.0,462077189.0,5370377.0,191680194.0,812.0,20050624.0,679.0,785.0,74.0,25.0,0.0
2005-06-29,999.08,2466758.0,22805216.0,464158900.0,5371549.0,192022241.0,812.0,20050627.0,679.0,788.0,75.0,24.0,0.0
2005-06-30,1008.16,2623452.0,22787665.0,468409553.0,5374775.0,193367261.0,812.0,20050628.0,680.0,796.0,81.0,18.0,0.0
2005-07-01,1018.02,2743895.0,22789714.0,472922821.0,5380382.0,195427861.0,812.0,20050629.0,680.0,791.0,81.0,18.0,0.0
2005-07-04,1021.71,2703833.0,22811747.0,474680118.0,5518196.0,195878856.0,812.0,20050630.0,680.0,797.0,82.0,17.0,0.0
2005-07-05,1018.81,2801296.0,23018655.0,473471666.0,5523115.0,195741278.0,812.0,20050701.0,680.0,793.0,82.0,18.0,0.0
2005-07-06,1019.01,3213445.0,23021070.0,473694882.0,5526308.0,195989362.0,812.0,20050704.0,680.0,801.0,82.0,17.0,0.0
2005-07-07,1026.82,3046840.0,23026002.0,477566339.0,5526304.0,197950235.0,812.0,20050705.0,680.0,790.0,83.0,17.0,0.0
2005-07-08,1021.95,2812432.0,23039674.0,475397604.0,5539532.0,197347253.0,812.0,20050706.0,680.0,794.0,82.0,18.0,0.0
2005-07-11,1040.43,3519156.0,23039840.0,483970313.0,5539891.0,200727210.0,812.0,20050707.0,680.0,803.0,84.0,16.0,0.0
2005-07-12,1043.88,3758871.0,23039844.0,485686424.0,5543212.0,202467908.0,812.0,20050708.0,680.0,792.0,84.0,15.0,0.0
2005-07-13,1050.16,3065973.0,23039844.0,488777812.0,5541166.0,203898066.0,813.0,20050711.0,680.0,793.0,83.0,16.0,0.0
2005-07-14,1061.93,3781028.0,23032084.0,494068043.0,5547426.0,206167482.0,813.0,20050712.0,680.0,801.0,83.0,16.0,0.0
2005-07-15,1059.6,3132561.0,23034574.0,492852726.0,5552949.0,205446946.0,813.0,20050713.0,681.0,803.0,83.0,16.0,0.0
2005-07-18,1062.43,3672159.0,23014079.0,494088326.0,5547778.0,205626480.0,813.0,20050714.0,680.0,799.0,83.0,16.0,0.0
2005-07-19,1075.48,3523286.0,23014079.0,500247785.0,5547507.0,208090031.0,813.0,20050715.0,680.0,795.0,85.0,15.0,0.0
2005-07-20,1074.4,4763729.0,23014312.0,499797858.0,5549961.0,208226083.0,814.0,20050718.0,680.0,799.0,81.0,18.0,0.0
2005-07-21,1074.65,3692382.0,23015274.0,500001588.0,5550914.0,208336686.0,815.0,20050719.0,680.0,789.0,80.0,19.0,0.0
2005-07-22,1074.22,4054525.0,23027097.0,499778130.0,5553163.0,207989154.0,816.0,20050720.0,681.0,792.0,81.0,18.0,0.0
2005-07-25,1089.7,3149444.0,23029429.0,506680090.0,5554616.0,210391700.0,817.0,20050721.0,682.0,798.0,84.0,16.0,0.0
2005-07-26,1090.6,3429295.0,23034255.0,507025180.0,5548407.0,210056317.0,817.0,20050722.0,683.0,801.0,84.0,15.0,0.0
2005-07-27,1093.03,3614767.0,23037622.0,508285878.0,5590668.0,212166130.0,817.0,20050725.0,684.0,798.0,84.0,16.0,0.0
2005-07-28,1104.72,3989178.0,23071197.0,515199708.0,5594905.0,214534202.0,817.0,20050726.0,684.0,798.0,83.0,16.0,0.0
2005-07-29,1111.29,3584646.0,23071531.0,518356763.0,5597094.0,216475843.0,817.0,20050727.0,684.0,803.0,82.0,17.0,0.0
2005-08-01,1115.98,3024433.0,23071532.0,520527844.0,5600383.0,217569980.0,817.0,20050728.0,684.0,796.0,82.0,18.0,0.0
2005-08-02,1118.83,3258764.0,23076119.0,521858652.0,5605605.0,218335256.0,818.0,20050729.0,684.0,804.0,80.0,19.0,0.0
2005-08-03,1117.11,4632346.0,23076018.0,521184778.0,5606085.0,218306929.0,819.0,20050801.0,684.0,807.0,77.0,22.0,0.0
2005-08-04,1111.39,4011577.0,23090388.0,518573430.0,5605397.0,217697968.0,819.0,20050802.0,685.0,803.0,70.0,29.0,0.0
2005-08-05,1089.36,3056516.0,23070197.0,508327772.0,5601907.0,213647576.0,819.0,20050803.0,685.0,800.0,61.0,38.0,0.0
2005-08-08,1086.64,2308560.0,23071807.0,507059876.0,5600396.0,213153159.0,819.0,20050804.0,685.0,801.0,56.0,43.0,0.0
2005-08-09,1099.77,2791367.0,23072237.0,513003126.0,5602006.0,215148533.0,819.0,20050805.0,685.0,804.0,58.0,42.0,0.0
2005-08-10,1104.86,2998829.0,23072601.0,515406660.0,5608240.0,216193075.0,820.0,20050808.0,685.0,802.0,57.0,43.0,0.0
2005-08-11,1123.77,3164690.0,23072687.0,524223590.0,5610476.0,219885616.0,818.0,20050809.0,685.0,804.0,57.0,43.0,0.0
2005-08-12,1130.22,3294767.0,23077461.0,527346456.0,5608704.0,221435463.0,820.0,20050810.0,686.0,800.0,60.0,39.0,0.0
2005-08-16,1116.93,3045229.0,23077691.0,521164023.0,5609067.0,218776369.0,820.0,20050811.0,686.0,804.0,53.0,46.0,0.0
2005-08-17,1113.25,2961766.0,23089697.0,519537243.0,5602783.0,217926112.0,820.0,20050812.0,686.0,802.0,54.0,45.0,0.0
2005-08-18,1092.71,3378977.0,23089697.0,509975738.0,5600465.0,213543689.0,820.0,20050816.0,686.0,805.0,49.0,50.0,0.0
2005-08-19,1089.88,2771749.0,23097701.0,508763603.0,5603025.0,213164858.0,824.0,20050817.0,686.0,799.0,50.0,50.0,0.0
2005-08-22,1116.68,2683860.0,23097915.0,521158716.0,5601845.0,218199181.0,824.0,20050818.0,686.0,807.0,51.0,48.0,0.0
2005-08-23,1115.84,3897650.0,23108347.0,520920770.0,5594184.0,217918531.0,824.0,20050819.0,690.0,813.0,53.0,46.0,0.0
2005-08-24,1094.21,3178908.0,23110005.0,510954899.0,5595105.0,213452720.0,824.0,20050822.0,690.0,805.0,47.0,52.0,0.0
2005-08-25,1097.29,2904164.0,23110005.0,512360974.0,5586728.0,213955882.0,829.0,20050823.0,690.0,797.0,50.0,49.0,0.0
2005-08-26,1086.55,2828484.0,23110038.0,507401011.0,5624929.0,211789277.0,829.0,20050824.0,690.0,810.0,49.0,51.0,0.0
2005-08-29,1063.16,2434090.0,23121353.0,496476340.0,5626353.0,207956107.0,829.0,20050825.0,695.0,802.0,40.0,59.0,0.0
2005-08-30,1072.61,2413191.0,23126332.0,500748656.0,5625538.0,209665957.0,829.0,20050826.0,695.0,793.0,37.0,62.0,0.0
2005-08-31,1083.33,2335869.0,23131332.0,505714893.0,5627436.0,211622437.0,829.0,20050829.0,695.0,801.0,35.0,64.0,0.0
2005-09-01,1106.37,3006542.0,23131332.0,516481756.0,5631831.0,216314713.0,829.0,20050830.0,695.0,808.0,37.0,62.0,0.0
2005-09-02,1115.83,2906738.0,23132279.0,520775709.0,5634109.0,217884772.0,830.0,20050831.0,695.0,801.0,37.0,63.0,0.0
2005-09-05,1114.5,2108264.0,23132960.0,520163300.0,5639769.0,217554932.0,830.0,20050901.0,695.0,801.0,38.0,61.0,0.0
2005-09-06,1122.65,3188076.0,23137692.0,524154078.0,5636652.0,219472513.0,830.0,20050902.0,696.0,813.0,42.0,57.0,0.0
2005-09-07,1142.99,3364606.0,23138666.0,533749740.0,5637366.0,223629375.0,830.0,20050905.0,696.0,804.0,44.0,55.0,0.0
2005-09-08,1145.26,3996777.0,23138848.0,534788710.0,5642466.0,224269587.0,830.0,20050906.0,696.0,805.0,46.0,53.0,0.0
2005-09-09,1152.5,2992694.0,23139062.0,538072838.0,5644881.0,225018278.0,830.0,20050907.0,696.0,805.0,52.0,47.0,0.0
2005-09-12,1158.36,4328506.0,23094725.0,540985090.0,5653325.0,226333268.0,829.0,20050908.0,696.0,810.0,60.0,39.0,0.0
2005-09-13,1158.12,3546611.0,23095481.0,541284880.0,5656621.0,227449670.0,829.0,20050909.0,696.0,805.0,61.0,39.0,0.0
2005-09-14,1170.77,4185151.0,23095521.0,547259329.0,5650812.0,229378961.0,829.0,20050912.0,696.0,808.0,56.0,43.0,0.0
2005-09-15,1169.59,4465164.0,23084553.0,546363414.0,5648739.0,229529447.0,829.0,20050913.0,695.0,804.0,52.0,47.0,0.0
2005-09-16,1174.13,3517125.0,23088792.0,548396142.0,5639856.0,229812655.0,829.0,20050914.0,695.0,800.0,54.0,45.0,0.0
2005-09-20,1190.93,4262770.0,23089969.0,556430843.0,5634627.0,232966614.0,829.0,20050915.0,695.0,811.0,58.0,41.0,0.0
2005-09-21,1196.67,3965882.0,23090040.0,559292476.0,5627280.0,233941421.0,829.0,20050916.0,695.0,813.0,63.0,36.0,0.0
2005-09-22,1199.97,4083894.0,23092070.0,560572991.0,5623007.0,233883993.0,829.0,20050920.0,695.0,810.0,64.0,35.0,0.0
2005-09-23,1175.88,4085930.0,23062771.0,549196639.0,5590651.0,228546371.0,829.0,20050921.0,695.0,807.0,65.0,34.0,0.0
2005-09-26,1206.41,3727592.0,23081218.0,563340436.0,5590037.0,234012964.0,829.0,20050922.0,695.0,811.0,70.0,30.0,0.0
2005-09-27,1209.63,3938564.0,23083236.0,564763971.0,5591247.0,234189473.0,829.0,20050923.0,695.0,812.0,68.0,31.0,0.0
2005-09-28,1228.57,4322682.0,23082316.0,573868600.0,5586200.0,238156219.0,829.0,20050926.0,695.0,822.0,71.0,28.0,0.0
2005-09-29,1231.22,3993866.0,23082352.0,575077807.0,5585773.0,238170459.0,827.0,20050927.0,695.0,816.0,75.0,24.0,0.0
2005-09-30,1221.01,4091277.0,23082626.0,570574877.0,5552349.0,235888911.0,827.0,20050928.0,695.0,808.0,77.0,22.0,0.0
2005-10-04,1242.78,4143449.0,23084837.0,580822546.0,5547329.0,240092018.0,827.0,20050929.0,695.0,807.0,82.0,17.0,0.0
2005-10-05,1227.4,4376058.0,23084847.0,573852969.0,5541855.0,236705930.0,827.0,20050930.0,695.0,806.0,86.0,13.0,0.0
2005-10-06,1202.49,4279404.0,23085229.0,562394166.0,5530410.0,230942327.0,827.0,20051004.0,695.0,804.0,86.0,14.0,0.0
2005-10-07,1201.01,4048157.0,23093447.0,561632117.0,5520490.0,229790657.0,827.0,20051005.0,695.0,813.0,86.0,14.0,0.0
2005-10-10,1227.18,3686069.0,23112241.0,574109908.0,5516379.0,234834361.0,827.0,20051006.0,695.0,815.0,84.0,15.0,0.0
2005-10-11,1244.27,3666458.0,23118066.0,581969410.0,5514839.0,237520785.0,827.0,20051007.0,695.0,813.0,84.0,15.0,0.0
2005-10-12,1217.06,4729765.0,23118393.0,569366624.0,5512250.0,231683083.0,827.0,20051010.0,695.0,816.0,84.0,15.0,0.0
2005-10-13,1193.44,5086187.0,23234021.0,558566293.0,5510874.0,225881097.0,827.0,20051011.0,695.0,812.0,83.0,16.0,0.0
2005-10-14,1190.17,4384139.0,23234084.0,556972120.0,5501786.0,225129631.0,827.0,20051012.0,695.0,804.0,79.0,21.0,0.0
2005-10-17,1176.36,3401092.0,23239640.0,550551134.0,5501178.0,222880033.0,827.0,20051013.0,695.0,814.0,77.0,22.0,0.0
2005-10-18,1186.22,3768900.0,23196376.0,555137803.0,5494213.0,224964270.0,828.0,20051014.0,695.0,813.0,76.0,23.0,0.0
2005-10-19,1153.13,3644105.0,23198312.0,539776742.0,5484068.0,218823090.0,829.0,20051017.0,695.0,808.0,70.0,29.0,0.0
2005-10-20,1162.23,3450636.0,23200858.0,543963778.0,5478917.0,220446388.0,829.0,20051018.0,696.0,806.0,73.0,27.0,0.0
2005-10-21,1183.48,3579212.0,23239667.0,553848082.0,5491302.0,223993246.0,829.0,20051019.0,697.0,821.0,73.0,26.0,0.0
2005-10-24,1184.6,3021495.0,23239773.0,554449796.0,5492254.0,223696909.0,829.0,20051020.0,697.0,815.0,74.0,25.0,0.0
2005-10-25,1181.28,3507948.0,23246506.0,552877577.0,5505970.0,223043532.0,829.0,20051021.0,697.0,816.0,71.0,28.0,0.0
2005-10-26,1179.0,3241651.0,23246580.0,551978396.0,5501747.0,222717546.0,830.0,20051024.0,697.0,808.0,67.0,32.0,0.0
2005-10-27,1166.36,4344193.0,23246948.0,546304262.0,5495682.0,221113662.0,831.0,20051025.0,697.0,797.0,63.0,36.0,0.0
2005-10-28,1140.72,2951116.0,23254022.0,534459895.0,5559512.0,217430257.0,831.0,20051026.0,697.0,797.0,57.0,43.0,0.0
2005-10-31,1158.11,2620826.0,23258898.0,542754770.0,5552355.0,221001155.0,831.0,20051027.0,698.0,800.0,64.0,35.0,0.0
2005-11-01,1188.95,4243924.0,23258898.0,556782424.0,5555147.0,227847371.0,831.0,20051028.0,698.0,803.0,61.0,38.0,0.0
